date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:43:16	69484/69484	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:15%20GMT	https://forum.bc.game/forum/6-regional/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/6-regional/index.html	(from https://forum.bc.game/)
22:43:16	132778/132778	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:16%20GMT	https://forum.bc.game/forum/7-english/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/7-english/index.html	(from https://forum.bc.game/)
22:43:21	103621/103621	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:17%20GMT	https://forum.bc.game/profile/97424-smmb8463/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/97424-smmb8463/index.html	(from https://forum.bc.game/)
22:43:21	112578/112578	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:16%20GMT	https://medium.com/@BC.Game?source=user_profile-------------------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC30ea.html	(from https://medium.com/@BC.Game)
22:43:21	250600/250600	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:18%20GMT	https://forum.bc.game/topic/7152-free-cash-for-eggs-or-coins/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/7152-free-cash-for-eggs-or-coins/index.html	(from https://forum.bc.game/)
22:43:25	101688/101688	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:21%20GMT	https://medium.com/@BC.Game/bc-game-why-we-are-unique-5781c4385751?source=user_profile---------0----------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC.Game/bc-game-why-we-are-unique-5781c4385751eb51.html	(from https://medium.com/@BC.Game)
22:43:25	169370/169370	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:24%20GMT	https://forum.bc.game/topic/9012-begging/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/9012-begging/index.html	(from https://forum.bc.game/)
22:43:29	18145/18145	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:13:25%20GMT	https://forum.bc.game/forum/42-%d1%80%d1%83%d1%81%d1%81%d0%ba%d0%b8%d0%b9/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/42-%d1%80%d1%83%d1%81%d1%81%d0%ba%d0%b8%d0%b9/index.html	(from https://forum.bc.game/)
22:43:29	154643/154643	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:25%20GMT	https://medium.com/tag/casino?source=user_profile--------------------casino-----------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/tag/casinob85a.html	(from https://medium.com/@BC.Game)
22:43:29	112085/112085	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:25%20GMT	https://forum.bc.game/profile/47733-rayabc/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/47733-rayabc/index.html	(from https://forum.bc.game/)
22:43:32	35364/35364	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:29%20GMT	https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F5781c4385751&operation=register&redirect=https%3A%2F%2Fmedium.com%2F%40BC.Game%2Fbc-game-why-we-are-unique-5781c4385751&source=---------0-----------------bookmark_preview-----------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/m/signin0fe9.html	(from https://medium.com/@BC.Game)
22:43:32	78844/78844	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:29%20GMT	https://forum.bc.game/topic/9835-the-big-bang-wagering-event-with-2000000-prize-pool-is-here/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/9835-the-big-bang-wagering-event-with-2000000-prize-pool-is-here/index.html	(from https://forum.bc.game/)
22:43:35	29470/29470	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/224/224/1*19MmJu764cQNn9ZLh-W9ZQ.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/224/224/1_19MmJu764cQNn9ZLh-W9ZQ.png	(from https://medium.com/@BC.Game)
22:43:35	54211/54211	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:33%20GMT	https://forum.bc.game/profile/132150-bank508/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/132150-bank508/index.html	(from https://forum.bc.game/)
22:43:35	140351/140351	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:33%20GMT	https://forum.bc.game/forum/43-indonesia/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/43-indonesia/index.html	(from https://forum.bc.game/)
22:43:36	9250/9250	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/112/112/1*19MmJu764cQNn9ZLh-W9ZQ.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/112/112/1_19MmJu764cQNn9ZLh-W9ZQ.png	(from https://medium.com/@BC.Game)
22:43:37	89748/89748	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:36%20GMT	https://forum.bc.game/topic/10955-stus-slot-gacor-deposit-tanpa-potongan-dan-kumpulan-aplikasi-judi-resmi-terpercaya/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/10955-stus-slot-gacor-deposit-tanpa-potongan-dan-kumpulan-aplikasi-judi-resmi-terpercaya/index.html	(from https://forum.bc.game/)
22:43:40	107547/107547	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:37%20GMT	https://medium.com/@BC.Game/bc-game-some-strategies-to-get-bonus-6a90bc7908ca?source=user_profile---------1----------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC.Game/bc-game-some-strategies-to-get-bonus-6a90bc7908cae98a.html	(from https://medium.com/@BC.Game)
22:43:40	42087/42087	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:38%20GMT	https://forum.bc.game/profile/134596-tamtam89/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/134596-tamtam89/index.html	(from https://forum.bc.game/)
22:43:41	54114/54114	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:40%20GMT	https://forum.bc.game/topic/11043-tamtam1988/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11043-tamtam1988/index.html	(from https://forum.bc.game/)
22:43:41	17965/17965	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:13:39%20GMT	https://forum.bc.game/forum/46-vi%e1%bb%87t-nam/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/46-vi%e1%bb%87t-nam/index.html	(from https://forum.bc.game/)
22:43:41	158441/158441	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:40%20GMT	https://medium.com/tag/blockchain?source=user_profile--------------------blockchain-----------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/tag/blockchain8a89.html	(from https://medium.com/@BC.Game)
22:43:41	35375/35375	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:41%20GMT	https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F6a90bc7908ca&operation=register&redirect=https%3A%2F%2Fmedium.com%2F%40BC.Game%2Fbc-game-some-strategies-to-get-bonus-6a90bc7908ca&source=---------1-----------------bookmark_preview-----------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/m/signine432.html	(from https://medium.com/@BC.Game)
22:43:41	15729/15729	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/fit/c/224/224/1*YjLUFiX59cifY4RaQEFFXQ.jpeg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/224/224/1_YjLUFiX59cifY4RaQEFFXQ.jpg	(from https://medium.com/@BC.Game)
22:43:42	4347/4347	---M--	200	added ('OK')	image/jpeg	etag:%2216.3%22	https://miro.medium.com/fit/c/112/112/1*YjLUFiX59cifY4RaQEFFXQ.jpeg	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/112/112/1_YjLUFiX59cifY4RaQEFFXQ.jpg	(from https://medium.com/@BC.Game)
22:43:45	44400/44400	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:44%20GMT	https://forum.bc.game/profile/131211-ceeeecad/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/131211-ceeeecad/index.html	(from https://forum.bc.game/)
22:43:50	20282/20282	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:13:46%20GMT	https://forum.bc.game/forum/61-%d9%81%d8%a7%d8%b1%d8%b3%db%8c/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/61-%d9%81%d8%a7%d8%b1%d8%b3%db%8c/index.html	(from https://forum.bc.game/)
22:43:50	102765/102765	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:45%20GMT	https://medium.com/@BC.Game/hashdice-on-bc-game-platform-9cf72d1396e0?source=user_profile---------2----------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC.Game/hashdice-on-bc-game-platform-9cf72d1396e05aeb.html	(from https://medium.com/@BC.Game)
22:43:50	142537/142537	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:47%20GMT	https://forum.bc.game/forum/84-tagalog/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/84-tagalog/index.html	(from https://forum.bc.game/)
22:43:52	35367/35367	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:50%20GMT	https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F9cf72d1396e0&operation=register&redirect=https%3A%2F%2Fmedium.com%2F%40BC.Game%2Fhashdice-on-bc-game-platform-9cf72d1396e0&source=---------2-----------------bookmark_preview-----------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/m/signinbb5d.html	(from https://medium.com/@BC.Game)
22:43:52	36861/36861	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:13:50%20GMT	https://forum.bc.game/topic/9727-%d8%a2%d9%85%d9%88%d8%b2%d8%b4-%da%af%d8%b1%d9%81%d8%aa%d9%86-%d9%85%d8%af%d8%a7%d9%84-%d9%87%d8%a7/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/9727-%d8%a2%d9%85%d9%88%d8%b2%d8%b4-%da%af%d8%b1%d9%81%d8%aa%d9%86-%d9%85%d8%af%d8%a7%d9%84-%d9%87%d8%a7/index.html	(from https://forum.bc.game/)
22:43:55	27491/27491	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/224/224/1*gzHpwh2HwcPTdtpE8VrTjw.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/224/224/1_gzHpwh2HwcPTdtpE8VrTjw.png	(from https://medium.com/@BC.Game)
22:43:55	70912/70912	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:54%20GMT	https://forum.bc.game/profile/99657-maxmaxfrotlon/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/99657-maxmaxfrotlon/index.html	(from https://forum.bc.game/)
22:43:55	65440/65440	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:54%20GMT	https://forum.bc.game/topic/10874-mar1awiner/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/10874-mar1awiner/index.html	(from https://forum.bc.game/)
22:43:56	9632/9632	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/112/112/1*gzHpwh2HwcPTdtpE8VrTjw.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/112/112/1_gzHpwh2HwcPTdtpE8VrTjw.png	(from https://medium.com/@BC.Game)
22:43:58	146998/146998	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:58%20GMT	https://forum.bc.game/forum/81-brasil/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/81-brasil/index.html	(from https://forum.bc.game/)
22:44:01	91617/91617	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:58%20GMT	https://medium.com/@BC.Game/learn-how-to-play-crash-in-a-super-quick-way-acac20a971ab?source=user_profile---------3----------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC.Game/learn-how-to-play-crash-in-a-super-quick-way-acac20a971ab949e.html	(from https://medium.com/@BC.Game)
22:44:02	59464/59464	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:13:59%20GMT	https://forum.bc.game/profile/134572-odairsp/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/134572-odairsp/index.html	(from https://forum.bc.game/)
22:44:02	13941/13941	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:14:00%20GMT	https://forum.bc.game/forum/80-t%c3%bcrkiye/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/80-t%c3%bcrkiye/index.html	(from https://forum.bc.game/)
22:44:04	35383/35383	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:01%20GMT	https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2Facac20a971ab&operation=register&redirect=https%3A%2F%2Fmedium.com%2F%40BC.Game%2Flearn-how-to-play-crash-in-a-super-quick-way-acac20a971ab&source=---------3-----------------bookmark_preview-----------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/m/signin2d81.html	(from https://medium.com/@BC.Game)
22:44:06	48221/48221	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:05%20GMT	https://forum.bc.game/profile/126814-leslhjpthwb/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/126814-leslhjpthwb/index.html	(from https://forum.bc.game/)
22:44:10	107991/107991	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:05%20GMT	https://medium.com/@BC.Game/bc-game-a-provable-fair-platform-for-crypto-players-5bb3f6e0c4d6?source=user_profile---------4----------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC.Game/bc-game-a-provable-fair-platform-for-crypto-players-5bb3f6e0c4d68d73.html	(from https://medium.com/@BC.Game)
22:44:10	14629/14629	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:14:06%20GMT	https://forum.bc.game/topic/3176-tatl%c4%b1-kodlar/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/3176-tatl%c4%b1-kodlar/index.html	(from https://forum.bc.game/)
22:44:10	136011/136011	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:08%20GMT	https://forum.bc.game/forum/85-myanmar/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/85-myanmar/index.html	(from https://forum.bc.game/)
22:44:13	35390/35390	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:10%20GMT	https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2F5bb3f6e0c4d6&operation=register&redirect=https%3A%2F%2Fmedium.com%2F%40BC.Game%2Fbc-game-a-provable-fair-platform-for-crypto-players-5bb3f6e0c4d6&source=---------4-----------------bookmark_preview-----------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/m/signin2ec6.html	(from https://medium.com/@BC.Game)
22:44:13	63166/63166	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:14:10%20GMT	https://forum.bc.game/topic/11026-250-brl-semanal-evento-limbo%c2%a0/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11026-250-brl-semanal-evento-limbo%c2%a0/index.html	(from https://forum.bc.game/)
22:44:14	17597/17597	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/224/224/1*wDFMgJ05_mm84_qMjrYaXA.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/224/224/1_wDFMgJ05_mm84_qMjrYaXA.png	(from https://medium.com/@BC.Game)
22:44:14	54627/54627	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:13%20GMT	https://forum.bc.game/topic/11067-gift/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/11067-gift/index.html	(from https://forum.bc.game/)
22:44:14	40653/40653	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:13%20GMT	https://forum.bc.game/profile/134313-wcgdhyohhwb/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/134313-wcgdhyohhwb/index.html	(from https://forum.bc.game/)
22:44:15	5541/5541	---M--	200	added ('OK')	image/png	etag:%2216.3%22	https://miro.medium.com/fit/c/112/112/1*wDFMgJ05_mm84_qMjrYaXA.png	C:/Users/Acer/Desktop/Web%20Development/assingment_game/miro.medium.com/fit/c/112/112/1_wDFMgJ05_mm84_qMjrYaXA.png	(from https://medium.com/@BC.Game)
22:44:17	17521/17521	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:14:17%20GMT	https://forum.bc.game/forum/92-fran%c3%a7ais/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/92-fran%c3%a7ais/index.html	(from https://forum.bc.game/)
22:44:22	101940/101940	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:17%20GMT	https://medium.com/@BC.Game/crash-dice-how-to-play-aeb6bd53e16e?source=user_profile---------5----------------------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/@BC.Game/crash-dice-how-to-play-aeb6bd53e16e652b.html	(from https://medium.com/@BC.Game)
22:44:22	114670/114670	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:19%20GMT	https://forum.bc.game/profile/88224-o-0/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/profile/88224-o-0/index.html	(from https://forum.bc.game/)
22:44:22	123743/123743	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:19%20GMT	https://forum.bc.game/topic/10857-degen-pass/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/topic/10857-degen-pass/index.html	(from https://forum.bc.game/)
22:44:22	18338/18338	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Sun,%2021%20Aug%202022%2017:14:19%20GMT	https://forum.bc.game/forum/93-espa%c3%b1ol/	C:/Users/Acer/Desktop/Web%20Development/assingment_game/forum.bc.game/forum/93-espa%c3%b1ol/index.html	(from https://forum.bc.game/)
22:44:22	161222/161222	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:21%20GMT	https://medium.com/tag/gaming?source=user_profile--------------------gaming-----------------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/tag/gaming9673.html	(from https://medium.com/@BC.Game)
22:44:25	35361/35361	---MCZ	200	added ('OK')	text/html	date:Sun,%2021%20Aug%202022%2017:14:22%20GMT	https://medium.com/m/signin?actionUrl=https%3A%2F%2Fmedium.com%2F_%2Fbookmark%2Fp%2Faeb6bd53e16e&operation=register&redirect=https%3A%2F%2Fmedium.com%2F%40BC.Game%2Fcrash-dice-how-to-play-aeb6bd53e16e&source=---------5-----------------bookmark_preview-----------	C:/Users/Acer/Desktop/Web%20Development/assingment_game/medium.com/m/signinef3a.html	(from https://medium.com/@BC.Game)
